_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour,discharge_rolling_mean_1h,discharge_rolling_std_1h,discharge_change_abs,discharge_rate_abs,anomaly_flag,anomaly_score,anomaly_label
43027,43027,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 16:15:00,5.99,-0.4399999999999995,0.25,-1.759999999999998,6.42,0.33216461782297,0.4399999999999995,1.759999999999998,1,-0.27495266180397177,NORMAL
43028,43028,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 16:30:00,5.74,-0.25,0.25,-1.0,6.239999999999999,0.46982266157932473,0.25,1.0,1,-0.26888700265725457,NORMAL
43029,43029,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 16:45:00,6.23,0.4900000000000002,0.25,1.9600000000000009,6.0975,0.29859392715439076,0.4900000000000002,1.9600000000000009,1,-0.26663008245937475,NORMAL
43030,43030,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 17:00:00,5.76,-0.4700000000000006,0.25,-1.8800000000000023,5.930000000000001,0.2299275248133982,0.4700000000000006,1.8800000000000023,1,-0.27016185315165986,NORMAL
43031,43031,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 17:15:00,6.28,0.5200000000000005,0.25,2.080000000000002,6.0024999999999995,0.2923895802979573,0.5200000000000005,2.080000000000002,1,-0.26110686530391697,NORMAL
43032,43032,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 17:30:00,6.01,-0.2700000000000004,0.25,-1.0800000000000018,6.07,0.2376271589419346,0.2700000000000004,1.0800000000000018,1,-0.2944221632627255,NORMAL
43033,43033,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 17:45:00,6.0,-0.0099999999999997,0.25,-0.0399999999999991,6.0125,0.21250490190459664,0.0099999999999997,0.0399999999999991,1,-0.28410826956219776,NORMAL
43034,43034,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 18:00:00,6.27,0.2699999999999996,0.25,1.0799999999999983,6.14,0.15599145275777684,0.2699999999999996,1.0799999999999983,1,-0.2982941322513244,NORMAL
43035,43035,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 18:15:00,6.47,0.2000000000000001,0.25,0.8000000000000007,6.1875,0.22603465810980128,0.2000000000000001,0.8000000000000007,1,-0.3029199068567726,NORMAL
43036,43036,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 18:30:00,6.45,-0.0199999999999995,0.25,-0.0799999999999983,6.297499999999999,0.2177728174041646,0.0199999999999995,0.0799999999999983,1,-0.29064238293090006,NORMAL
43037,43037,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 18:45:00,6.65,0.2000000000000001,0.25,0.8000000000000007,6.46,0.15534906930355427,0.2000000000000001,0.8000000000000007,1,-0.30387148033697875,NORMAL
43038,43038,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 19:00:00,6.71,0.0599999999999996,0.25,0.2399999999999984,6.57,0.12961481396872393,0.0599999999999996,0.2399999999999984,1,-0.2981097530596719,NORMAL
43039,43039,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 19:15:00,6.5,-0.2099999999999999,0.25,-0.8399999999999999,6.577500000000001,0.12257650672191184,0.2099999999999999,0.8399999999999999,1,-0.3022608497721673,NORMAL
43040,43040,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 19:30:00,6.61,0.1100000000000003,0.25,0.4400000000000013,6.6175,0.08845903006560067,0.1100000000000003,0.4400000000000013,1,-0.30139507524707276,NORMAL
43041,43041,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 19:45:00,6.45,-0.1600000000000001,0.25,-0.6400000000000006,6.5675,0.11615363389413855,0.1600000000000001,0.6400000000000006,1,-0.3041395211170598,NORMAL
43042,43042,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 20:00:00,6.36,-0.0899999999999998,0.25,-0.3599999999999994,6.48,0.10424330514145157,0.0899999999999998,0.3599999999999994,1,-0.3010687122994361,NORMAL
43043,43043,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 20:15:00,6.22,-0.1400000000000005,0.25,-0.5600000000000023,6.41,0.16350331291286058,0.1400000000000005,0.5600000000000023,1,-0.30566141443598294,NORMAL
43044,43044,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 20:30:00,6.55,0.33,0.25,1.3200000000000005,6.395,0.1401189970470844,0.33,1.3200000000000005,1,-0.2937728818833591,NORMAL
43045,43045,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 20:45:00,6.21,-0.3399999999999998,0.25,-1.3599999999999994,6.335,0.1588500340997165,0.3399999999999998,1.3599999999999994,1,-0.29236215757782774,NORMAL
43046,43046,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 21:00:00,6.35,0.1399999999999996,0.25,0.5599999999999987,6.3325,0.15840349322794123,0.1399999999999996,0.5599999999999987,1,-0.30567726798589856,NORMAL
43047,43047,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 21:15:00,6.65,0.3000000000000007,0.25,1.2000000000000028,6.4399999999999995,0.19765289440535413,0.3000000000000007,1.2000000000000028,1,-0.29469186725873187,NORMAL
43048,43048,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 21:30:00,6.83,0.1799999999999997,0.25,0.7199999999999989,6.510000000000001,0.28142494558966724,0.1799999999999997,0.7199999999999989,1,-0.2970923615301772,NORMAL
43049,43049,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 21:45:00,6.83,0.0,0.25,0.0,6.665,0.22649503305844587,0.0,0.0,1,-0.27065741634972157,NORMAL
43050,43050,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 22:00:00,6.71,-0.1200000000000001,0.25,-0.4800000000000004,6.755,0.09000000000081101,0.1200000000000001,0.4800000000000004,1,-0.2984023145289152,NORMAL
43051,43051,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 22:15:00,6.33,-0.3799999999999999,0.25,-1.5199999999999996,6.675000000000001,0.23685438564684907,0.3799999999999999,1.5199999999999996,1,-0.2875321187659534,NORMAL
43052,43052,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 22:30:00,6.44,0.1100000000000003,0.25,0.4400000000000013,6.5775,0.23200215516271988,0.1100000000000003,0.4400000000000013,1,-0.3009793827435178,NORMAL
43053,43053,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 22:45:00,6.34,-0.1000000000000005,0.25,-0.4000000000000021,6.455,0.17710637105088634,0.1000000000000005,0.4000000000000021,1,-0.3031643089075954,NORMAL
43054,43054,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 23:00:00,6.27,-0.0700000000000002,0.25,-0.2800000000000011,6.345,0.07047458170727271,0.0700000000000002,0.2800000000000011,1,-0.29730076905713393,NORMAL
43055,43055,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 23:15:00,6.24,-0.0299999999999993,0.25,-0.1199999999999974,6.3225,0.08883505314241215,0.0299999999999993,0.1199999999999974,1,-0.29191070922846096,NORMAL
43056,43056,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 23:30:00,6.28,0.04,0.25,0.1600000000000001,6.282500000000001,0.04193248541980416,0.04,0.1600000000000001,1,-0.2916932942720778,NORMAL
43057,43057,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-01 23:45:00,6.65,0.3700000000000001,0.25,1.4800000000000004,6.36,0.19407902170717747,0.3700000000000001,1.4800000000000004,1,-0.2888922295293705,NORMAL
43058,43058,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 00:00:00,6.95,0.2999999999999998,0.25,1.1999999999999993,6.53,0.3353605025443723,0.2999999999999998,1.1999999999999993,1,-0.28426900007741923,NORMAL
43059,43059,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 00:15:00,6.76,-0.1900000000000004,0.25,-0.7600000000000016,6.66,0.2820165479780923,0.1900000000000004,0.7600000000000016,1,-0.2983853709309607,NORMAL
43060,43060,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 00:30:00,6.4,-0.3599999999999994,0.25,-1.4399999999999975,6.6899999999999995,0.22963739532898259,0.3599999999999994,1.4399999999999975,1,-0.2868838635920316,NORMAL
43061,43061,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 00:45:00,6.63,0.2299999999999995,0.25,0.9199999999999982,6.6850000000000005,0.2310122651869654,0.2299999999999995,0.9199999999999982,1,-0.2988670577440671,NORMAL
43062,43062,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 01:00:00,6.63,0.0,0.25,0.0,6.605,0.14977761292489658,0.0,0.0,1,-0.27601148125886227,NORMAL
43063,43063,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 01:15:00,6.38,-0.25,0.25,-1.0,6.51,0.13880441875824523,0.25,1.0,1,-0.3002587198685304,NORMAL
43064,43064,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 01:30:00,6.56,0.1799999999999997,0.25,0.7199999999999989,6.55,0.11803954139812907,0.1799999999999997,0.7199999999999989,1,-0.3029844024435427,NORMAL
43065,43065,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 01:45:00,6.24,-0.3199999999999994,0.25,-1.2799999999999976,6.452500000000001,0.17651723239809042,0.3199999999999994,1.2799999999999976,1,-0.2949850021240168,NORMAL
43066,43066,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 02:00:00,6.83,0.5899999999999999,0.25,2.3599999999999994,6.5024999999999995,0.25460754112977046,0.5899999999999999,2.3599999999999994,1,-0.25506095296823234,NORMAL
43067,43067,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 02:15:00,5.68,-1.1500000000000004,0.25,-4.600000000000001,6.3275,0.4944609859906199,1.1500000000000004,4.600000000000001,1,-0.16324831309515458,NORMAL
43068,43068,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 02:30:00,6.09,0.4100000000000001,0.25,1.6400000000000006,6.21,0.4763052242699182,0.4100000000000001,1.6400000000000006,1,-0.26041761873553904,NORMAL
43069,43069,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 02:45:00,6.07,-0.0199999999999995,0.25,-0.0799999999999983,6.1674999999999995,0.4803037233530649,0.0199999999999995,0.0799999999999983,1,-0.26027730341258104,NORMAL
43070,43070,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 03:00:00,6.25,0.1799999999999997,0.25,0.7199999999999989,6.0225,0.2421260002563796,0.1799999999999997,0.7199999999999989,1,-0.30144705155492607,NORMAL
43071,43071,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 03:15:00,5.9,-0.3499999999999996,0.25,-1.3999999999999986,6.077500000000001,0.14314910641292294,0.3499999999999996,1.3999999999999986,1,-0.28799425650405686,NORMAL
43072,43072,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 03:30:00,5.89,-0.0100000000000006,0.25,-0.0400000000000027,6.0275,0.16977926846394456,0.0100000000000006,0.0400000000000027,1,-0.28680820730010526,NORMAL
43073,43073,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 03:45:00,6.03,0.1400000000000005,0.25,0.5600000000000023,6.0175,0.16760568805031323,0.1400000000000005,0.5600000000000023,1,-0.3034660902380166,NORMAL
43074,43074,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 04:15:00,5.78,-0.25,0.5,-0.5,5.9,0.10230672835556825,0.25,0.5,1,-0.29294141531983525,NORMAL
43075,43075,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 04:30:00,6.01,0.2299999999999995,0.25,0.9199999999999982,5.9275,0.11615363389416515,0.2299999999999995,0.9199999999999982,1,-0.29708174249603647,NORMAL
43076,43076,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 04:45:00,5.75,-0.2599999999999998,0.25,-1.0399999999999991,5.8925,0.1479583274669597,0.2599999999999998,1.0399999999999991,1,-0.2953904120959777,NORMAL
43077,43077,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 05:00:00,5.5,-0.25,0.25,-1.0,5.76,0.2086464313940881,0.25,1.0,1,-0.29341509977927266,NORMAL
43078,43078,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 05:15:00,5.56,0.0599999999999996,0.25,0.2399999999999984,5.705,0.22956480566531762,0.0599999999999996,0.2399999999999984,1,-0.2902073406225254,NORMAL
43079,43079,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 05:30:00,5.64,0.08,0.25,0.3200000000000003,5.612500000000001,0.10812801055611095,0.08,0.3200000000000003,1,-0.29387388216270494,NORMAL
43080,43080,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 05:45:00,5.79,0.1500000000000003,0.25,0.6000000000000014,5.6225000000000005,0.12553220038495727,0.1500000000000003,0.6000000000000014,1,-0.30016262993180937,NORMAL
43081,43081,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 06:00:00,5.66,-0.1299999999999999,0.25,-0.5199999999999996,5.6625000000000005,0.09535023160340064,0.1299999999999999,0.5199999999999996,1,-0.2965700432079907,NORMAL
43082,43082,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 06:15:00,5.48,-0.1799999999999997,0.25,-0.7199999999999989,5.6425,0.12711543310506748,0.1799999999999997,0.7199999999999989,1,-0.2979298968801718,NORMAL
43083,43083,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 06:30:00,5.58,0.0999999999999996,0.25,0.3999999999999986,5.6274999999999995,0.1309898214881179,0.0999999999999996,0.3999999999999986,1,-0.2984884102464603,NORMAL
43084,43084,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 06:45:00,5.64,0.0599999999999996,0.25,0.2399999999999984,5.59,0.08082903768751233,0.0599999999999996,0.2399999999999984,1,-0.29101036793769375,NORMAL
43085,43085,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 07:00:00,5.7,0.0600000000000005,0.25,0.240000000000002,5.6,0.09380831519729944,0.0600000000000005,0.240000000000002,1,-0.2924695035167642,NORMAL
43086,43086,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 07:15:00,5.88,0.1799999999999997,0.25,0.7199999999999989,5.699999999999999,0.12961481396875552,0.1799999999999997,0.7199999999999989,1,-0.3004832229379589,NORMAL
43087,43087,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 07:30:00,5.66,-0.2199999999999997,0.25,-0.879999999999999,5.720000000000001,0.1095445115017404,0.2199999999999997,0.879999999999999,1,-0.29495378073658224,NORMAL
43088,43088,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 07:45:00,6.0,0.3399999999999998,0.25,1.3599999999999994,5.8100000000000005,0.15874507866436163,0.3399999999999998,1.3599999999999994,1,-0.2877746204623877,NORMAL
43089,43089,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 08:00:00,5.7,-0.2999999999999998,0.25,-1.1999999999999993,5.8100000000000005,0.15874507866436163,0.2999999999999998,1.1999999999999993,1,-0.29011242597273634,NORMAL
43090,43090,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 08:15:00,5.73,0.0300000000000002,0.25,0.120000000000001,5.7725,0.1543534904048321,0.0300000000000002,0.120000000000001,1,-0.2905666568144195,NORMAL
43091,43091,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 08:30:00,5.65,-0.08,0.25,-0.3200000000000003,5.77,0.15684387141407397,0.08,0.3200000000000003,1,-0.29656005916866623,NORMAL
43092,43092,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 08:45:00,5.73,0.08,0.25,0.3200000000000003,5.7025,0.037749172178406204,0.08,0.3200000000000003,1,-0.28902220129589556,NORMAL
43093,43093,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 09:00:00,5.41,-0.3200000000000003,0.25,-1.2800000000000011,5.63,0.15143755588852045,0.3200000000000003,1.2800000000000011,1,-0.2857738909618578,NORMAL
43094,43094,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 09:15:00,5.75,0.3399999999999998,0.25,1.3599999999999994,5.635,0.15609825965340557,0.3399999999999998,1.3599999999999994,1,-0.2848662470014965,NORMAL
43095,43095,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 09:30:00,5.76,0.0099999999999997,0.25,0.0399999999999991,5.6625000000000005,0.1687947471541156,0.0099999999999997,0.0399999999999991,1,-0.28427032777658023,NORMAL
43096,43096,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 09:45:00,5.58,-0.1799999999999997,0.25,-0.7199999999999989,5.625,0.16542873591617038,0.1799999999999997,0.7199999999999989,1,-0.29953940986548633,NORMAL
43097,43097,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 10:00:00,5.8,0.2199999999999997,0.25,0.879999999999999,5.7225,0.09742518497196413,0.2199999999999997,0.879999999999999,1,-0.29511971083627137,NORMAL
43098,43098,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 10:15:00,5.72,-0.08,0.25,-0.3200000000000003,5.715,0.0957427107764422,0.08,0.3200000000000003,1,-0.29376384888551976,NORMAL
43099,43099,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 10:30:00,5.93,0.2099999999999999,0.25,0.8399999999999999,5.757499999999999,0.14660036380180402,0.2099999999999999,0.8399999999999999,1,-0.30070118116655015,NORMAL
43100,43100,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 10:45:00,5.89,-0.04,0.25,-0.1600000000000001,5.835,0.09398581453329923,0.04,0.1600000000000001,1,-0.2919981642968066,NORMAL
43101,43101,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 11:00:00,5.88,-0.0099999999999997,0.25,-0.0399999999999991,5.8549999999999995,0.09255628918026593,0.0099999999999997,0.0399999999999991,1,-0.28413001536979826,NORMAL
43102,43102,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 11:15:00,5.93,0.0499999999999998,0.25,0.1999999999999993,5.9075,0.026299556399698606,0.0499999999999998,0.1999999999999993,1,-0.2865388029750153,NORMAL
43103,43103,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 11:30:00,5.8,-0.1299999999999999,0.25,-0.5199999999999996,5.875,0.054467115462644246,0.1299999999999999,0.5199999999999996,1,-0.29451574880104786,NORMAL
43104,43104,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 11:45:00,5.78,-0.0199999999999995,0.25,-0.0799999999999983,5.8475,0.0699404508622948,0.0199999999999995,0.0799999999999983,1,-0.2858289060135036,NORMAL
43105,43105,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 12:00:00,5.74,-0.04,0.25,-0.1600000000000001,5.8125,0.08220908303519639,0.04,0.1600000000000001,1,-0.2909929321326878,NORMAL
43106,43106,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 12:15:00,5.76,0.0199999999999995,0.25,0.0799999999999983,5.7700000000000005,0.025819888977709916,0.0199999999999995,0.0799999999999983,1,-0.27849564164990404,NORMAL
43107,43107,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 12:30:00,5.64,-0.1200000000000001,0.25,-0.4800000000000004,5.73,0.062182527021835826,0.1200000000000001,0.4800000000000004,1,-0.29361993959280897,NORMAL
43108,43108,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 12:45:00,5.62,-0.0199999999999995,0.25,-0.0799999999999983,5.6899999999999995,0.0702376916867862,0.0199999999999995,0.0799999999999983,1,-0.28414296700674596,NORMAL
43109,43109,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 13:00:00,5.75,0.1299999999999999,0.25,0.5199999999999996,5.6925,0.0727438428103805,0.1299999999999999,0.5199999999999996,1,-0.2951514562497112,NORMAL
43110,43110,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 13:15:00,5.77,0.0199999999999995,0.25,0.0799999999999983,5.694999999999999,0.0759385716669819,0.0199999999999995,0.0799999999999983,1,-0.28561587118929055,NORMAL
43111,43111,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 13:30:00,5.83,0.0600000000000005,0.25,0.240000000000002,5.742500000000001,0.08845903006564461,0.0600000000000005,0.240000000000002,1,-0.2933108170549143,NORMAL
43112,43112,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 13:45:00,5.93,0.0999999999999996,0.25,0.3999999999999986,5.82,0.08082903768750331,0.0999999999999996,0.3999999999999986,1,-0.2971313969336483,NORMAL
43113,43113,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 14:00:00,5.73,-0.1999999999999993,0.25,-0.7999999999999972,5.815,0.08698658900555385,0.1999999999999993,0.7999999999999972,1,-0.2963180955546036,NORMAL
43114,43114,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 14:15:00,5.85,0.1199999999999992,0.25,0.4799999999999969,5.835,0.08225975119595907,0.1199999999999992,0.4799999999999969,1,-0.29728181875893256,NORMAL
43115,43115,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 14:30:00,5.83,-0.0199999999999995,0.25,-0.0799999999999983,5.835,0.08225975119595907,0.0199999999999995,0.0799999999999983,1,-0.28691784061608266,NORMAL
43116,43116,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-02 14:45:00,5.65,-0.1799999999999997,0.25,-0.7199999999999989,5.765,0.09291573243260744,0.1799999999999997,0.7199999999999989,1,-0.29608985883594,NORMAL
