_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour
44373,44373,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 20:00:00,7.42,-0.25,0.25,-1.0
44374,44374,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 20:15:00,7.39,-0.03000000000000025,0.25,-0.120000000000001
44375,44375,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 20:30:00,7.52,0.1299999999999999,0.25,0.5199999999999996
44376,44376,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 20:45:00,7.31,-0.20999999999999996,0.25,-0.8399999999999999
44377,44377,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 21:00:00,7.62,0.3100000000000005,0.25,1.240000000000002
44378,44378,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 21:15:00,7.46,-0.16000000000000014,0.25,-0.6400000000000006
44379,44379,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 21:30:00,7.33,-0.1299999999999999,0.25,-0.5199999999999996
44380,44380,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 21:45:00,7.46,0.1299999999999999,0.25,0.5199999999999996
44381,44381,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 22:00:00,7.37,-0.08999999999999986,0.25,-0.35999999999999943
44382,44382,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 22:15:00,7.59,0.21999999999999975,0.25,0.879999999999999
44383,44383,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 22:30:00,7.72,0.1299999999999999,0.25,0.5199999999999996
44384,44384,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 22:45:00,7.25,-0.46999999999999975,0.25,-1.879999999999999
44385,44385,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 23:00:00,7.59,0.33999999999999986,0.25,1.3599999999999994
44386,44386,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 23:15:00,7.28,-0.3099999999999996,0.25,-1.2399999999999984
44387,44387,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 23:30:00,7.43,0.14999999999999947,0.25,0.5999999999999979
44388,44388,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-15 23:45:00,7.5,0.07000000000000028,0.25,0.28000000000000114
44389,44389,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 00:00:00,7.37,-0.1299999999999999,0.25,-0.5199999999999996
44390,44390,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 00:15:00,7.19,-0.17999999999999972,0.25,-0.7199999999999989
44391,44391,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 00:30:00,7.58,0.3899999999999997,0.25,1.5599999999999987
44392,44392,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 00:45:00,7.44,-0.13999999999999968,0.25,-0.5599999999999987
44393,44393,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 01:00:00,7.58,0.13999999999999968,0.25,0.5599999999999987
44394,44394,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 01:15:00,7.33,-0.25,0.25,-1.0
44395,44395,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 01:30:00,7.34,0.009999999999999787,0.25,0.03999999999999915
44396,44396,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 01:45:00,7.36,0.020000000000000462,0.25,0.08000000000000185
44397,44397,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 02:00:00,7.39,0.02999999999999936,0.25,0.11999999999999744
44398,44398,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 02:15:00,7.49,0.10000000000000053,0.25,0.40000000000000213
44399,44399,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 02:30:00,7.35,-0.14000000000000057,0.25,-0.5600000000000023
44400,44400,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 02:45:00,7.58,0.23000000000000043,0.25,0.9200000000000017
44401,44401,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 03:00:00,7.53,-0.04999999999999982,0.25,-0.1999999999999993
44402,44402,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 03:15:00,7.45,-0.08000000000000007,0.25,-0.3200000000000003
44403,44403,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 03:30:00,7.26,-0.1900000000000004,0.25,-0.7600000000000016
44404,44404,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 03:45:00,7.56,0.2999999999999998,0.25,1.1999999999999993
44405,44405,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 04:00:00,7.29,-0.2699999999999996,0.25,-1.0799999999999983
44406,44406,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 04:15:00,7.41,0.1200000000000001,0.25,0.4800000000000004
44407,44407,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 04:30:00,7.37,-0.040000000000000036,0.25,-0.16000000000000014
44408,44408,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 04:45:00,7.44,0.07000000000000028,0.25,0.28000000000000114
44409,44409,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 05:00:00,7.34,-0.10000000000000053,0.25,-0.40000000000000213
44410,44410,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 05:15:00,7.25,-0.08999999999999986,0.25,-0.35999999999999943
44411,44411,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 05:30:00,7.61,0.3600000000000003,0.25,1.4400000000000013
44412,44412,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 05:45:00,7.27,-0.34000000000000075,0.25,-1.360000000000003
44413,44413,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 06:00:00,7.36,0.09000000000000075,0.25,0.360000000000003
44414,44414,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 06:15:00,7.36,0.0,0.25,0.0
44415,44415,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 06:30:00,7.51,0.14999999999999947,0.25,0.5999999999999979
44416,44416,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 06:45:00,7.15,-0.35999999999999943,0.25,-1.4399999999999977
44417,44417,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 07:00:00,7.23,0.08000000000000007,0.25,0.3200000000000003
44418,44418,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 07:15:00,7.09,-0.14000000000000057,0.25,-0.5600000000000023
44419,44419,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 07:30:00,7.34,0.25,0.25,1.0
44420,44420,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 07:45:00,7.15,-0.1899999999999995,0.25,-0.759999999999998
44421,44421,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 08:00:00,7.17,0.019999999999999574,0.25,0.0799999999999983
44422,44422,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 08:15:00,7.08,-0.08999999999999986,0.25,-0.35999999999999943
44423,44423,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 08:30:00,7.39,0.3099999999999996,0.25,1.2399999999999984
44424,44424,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 08:45:00,7.44,0.05000000000000071,0.25,0.20000000000000284
44425,44425,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 09:00:00,7.47,0.02999999999999936,0.25,0.11999999999999744
44426,44426,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 09:15:00,7.51,0.040000000000000036,0.25,0.16000000000000014
44427,44427,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 09:45:00,7.21,-0.2999999999999998,0.5,-0.5999999999999996
44428,44428,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 10:00:00,7.17,-0.040000000000000036,0.25,-0.16000000000000014
44429,44429,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 10:15:00,7.11,-0.05999999999999961,0.25,-0.23999999999999844
44430,44430,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 10:30:00,7.44,0.33000000000000007,0.25,1.3200000000000003
44431,44431,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 10:45:00,7.26,-0.1800000000000006,0.25,-0.7200000000000024
44432,44432,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 11:00:00,6.99,-0.2699999999999996,0.25,-1.0799999999999983
44433,44433,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 11:15:00,6.72,-0.27000000000000046,0.25,-1.0800000000000018
44434,44434,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 11:30:00,6.98,0.2600000000000007,0.25,1.0400000000000027
44435,44435,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 11:45:00,7.17,0.1899999999999995,0.25,0.759999999999998
44436,44436,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 12:00:00,6.91,-0.2599999999999998,0.25,-1.0399999999999991
44437,44437,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 12:15:00,6.67,-0.2400000000000002,0.25,-0.9600000000000009
44438,44438,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 12:30:00,6.9,0.23000000000000043,0.25,0.9200000000000017
44439,44439,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 12:45:00,7.05,0.14999999999999947,0.25,0.5999999999999979
44440,44440,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 13:00:00,7.11,0.0600000000000005,0.25,0.240000000000002
44441,44441,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 13:15:00,7.06,-0.05000000000000071,0.25,-0.20000000000000284
44442,44442,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 13:30:00,6.97,-0.08999999999999986,0.25,-0.35999999999999943
44443,44443,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 13:45:00,7.06,0.08999999999999986,0.25,0.35999999999999943
44444,44444,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 14:00:00,7.0,-0.05999999999999961,0.25,-0.23999999999999844
44445,44445,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 14:15:00,6.93,-0.07000000000000028,0.25,-0.28000000000000114
44446,44446,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 14:30:00,7.03,0.10000000000000053,0.25,0.40000000000000213
44447,44447,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 14:45:00,7.07,0.040000000000000036,0.25,0.16000000000000014
44448,44448,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 15:00:00,6.98,-0.08999999999999986,0.25,-0.35999999999999943
44449,44449,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 15:15:00,7.01,0.02999999999999936,0.25,0.11999999999999744
44450,44450,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 15:30:00,7.25,0.2400000000000002,0.25,0.9600000000000009
44451,44451,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 15:45:00,7.01,-0.2400000000000002,0.25,-0.9600000000000009
44452,44452,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 16:00:00,7.39,0.3799999999999999,0.25,1.5199999999999996
44453,44453,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 16:15:00,7.1,-0.29000000000000004,0.25,-1.1600000000000001
44454,44454,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 16:30:00,7.62,0.5200000000000005,0.25,2.080000000000002
44455,44455,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 16:45:00,7.26,-0.3600000000000003,0.25,-1.4400000000000013
44456,44456,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 17:00:00,7.21,-0.04999999999999982,0.25,-0.1999999999999993
44457,44457,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 17:15:00,7.62,0.41000000000000014,0.25,1.6400000000000006
44458,44458,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 17:30:00,7.44,-0.17999999999999972,0.25,-0.7199999999999989
44459,44459,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 17:45:00,7.22,-0.22000000000000064,0.25,-0.8800000000000026
44460,44460,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 18:00:00,7.32,0.10000000000000053,0.25,0.40000000000000213
44461,44461,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 18:15:00,7.13,-0.1900000000000004,0.25,-0.7600000000000016
44462,44462,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 18:30:00,7.35,0.21999999999999975,0.25,0.879999999999999
44463,44463,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 18:45:00,7.33,-0.019999999999999574,0.25,-0.0799999999999983
44464,44464,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 19:00:00,7.21,-0.1200000000000001,0.25,-0.4800000000000004
44465,44465,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 19:15:00,7.41,0.20000000000000018,0.25,0.8000000000000007
44466,44466,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 19:30:00,7.24,-0.16999999999999993,0.25,-0.6799999999999997
44467,44467,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 19:45:00,7.09,-0.15000000000000036,0.25,-0.6000000000000014
44468,44468,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 20:00:00,7.34,0.25,0.25,1.0
44469,44469,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 20:15:00,7.32,-0.019999999999999574,0.25,-0.0799999999999983
44470,44470,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 20:30:00,7.11,-0.20999999999999996,0.25,-0.8399999999999999
44471,44471,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 20:45:00,7.14,0.02999999999999936,0.25,0.11999999999999744
44472,44472,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 21:00:00,7.19,0.05000000000000071,0.25,0.20000000000000284
44473,44473,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 21:15:00,7.5,0.3099999999999996,0.25,1.2399999999999984
44474,44474,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 21:30:00,7.13,-0.3700000000000001,0.25,-1.4800000000000004
44475,44475,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 21:45:00,7.32,0.1900000000000004,0.25,0.7600000000000016
44476,44476,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 22:00:00,7.23,-0.08999999999999986,0.25,-0.35999999999999943
44477,44477,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 22:15:00,7.35,0.11999999999999922,0.25,0.4799999999999969
44478,44478,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 22:30:00,7.04,-0.3099999999999996,0.25,-1.2399999999999984
44479,44479,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 22:45:00,7.36,0.3200000000000003,0.25,1.2800000000000011
44480,44480,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 23:00:00,7.27,-0.09000000000000075,0.25,-0.360000000000003
44481,44481,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 23:15:00,7.25,-0.019999999999999574,0.25,-0.0799999999999983
44482,44482,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 23:30:00,7.64,0.3899999999999997,0.25,1.5599999999999987
44483,44483,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-16 23:45:00,7.47,-0.16999999999999993,0.25,-0.6799999999999997
44484,44484,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 00:00:00,7.5,0.03000000000000025,0.25,0.120000000000001
44485,44485,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 00:15:00,7.45,-0.04999999999999982,0.25,-0.1999999999999993
44486,44486,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 00:30:00,7.41,-0.040000000000000036,0.25,-0.16000000000000014
44487,44487,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 00:45:00,7.49,0.08000000000000007,0.25,0.3200000000000003
44488,44488,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 01:00:00,7.27,-0.22000000000000064,0.25,-0.8800000000000026
44489,44489,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 01:15:00,7.3,0.03000000000000025,0.25,0.120000000000001
44490,44490,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 01:30:00,7.56,0.2599999999999998,0.25,1.0399999999999991
44491,44491,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 01:45:00,7.35,-0.20999999999999996,0.25,-0.8399999999999999
44492,44492,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 02:00:00,7.18,-0.16999999999999993,0.25,-0.6799999999999997
44493,44493,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 02:15:00,7.54,0.3600000000000003,0.25,1.4400000000000013
44494,44494,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 02:30:00,7.64,0.09999999999999964,0.25,0.3999999999999986
44495,44495,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 02:45:00,7.3,-0.33999999999999986,0.25,-1.3599999999999994
44496,44496,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 03:00:00,7.54,0.2400000000000002,0.25,0.9600000000000009
44497,44497,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 03:15:00,7.42,-0.1200000000000001,0.25,-0.4800000000000004
44498,44498,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 03:30:00,7.43,0.009999999999999787,0.25,0.03999999999999915
44499,44499,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 03:45:00,7.45,0.020000000000000462,0.25,0.08000000000000185
44500,44500,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 04:00:00,7.59,0.13999999999999968,0.25,0.5599999999999987
44501,44501,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 04:15:00,7.55,-0.040000000000000036,0.25,-0.16000000000000014
44502,44502,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 04:30:00,7.4,-0.14999999999999947,0.25,-0.5999999999999979
44503,44503,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 04:45:00,7.55,0.14999999999999947,0.25,0.5999999999999979
44504,44504,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 05:00:00,7.37,-0.17999999999999972,0.25,-0.7199999999999989
44505,44505,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-02-17 05:15:00,7.49,0.1200000000000001,0.25,0.4800000000000004
